(-2.45, 2.1, -2.21)
(-1.72, 2.29, 0.33)
(-0.64, 2.43, -1.0)
(-0.09, 2.49, -1.1400000000000001)
(0.9500000000000001, 2.09, 3.11)
(2.05, 0.8200000000000001, 1.71)
(1.8900000000000001, -0.66, 1.78)
(1.0, -0.52, 0.84)
(0.72, -1.68, -1.21)
(0.35000000000000003, -2.12, -0.78)
(0.02, -1.3800000000000001, -1.2)
(-0.06, -0.48, -0.99)
(-0.22, -0.5700000000000001, 0.08)
(-0.11, -0.15, -0.45)
(-0.09, -0.5700000000000001, -0.49)
(0.0, -0.13, 1.0)
(-0.11, -0.17, -0.15)
(0.2, -0.21, -0.9500000000000001)
(-0.08, -0.08, 0.02)
(0.02, -0.02, -1.17)
(-0.05, 0.77, -0.61)
(0.02, 0.89, -0.15)
(0.36, 1.51, -0.81)
(0.5700000000000001, 0.78, 0.43)
(1.07, -0.6, 0.96)
(0.75, -1.58, -0.86)
(0.34, -2.73, 0.0)
(-0.06, -2.81, 1.44)
(-0.75, -3.16, 1.96)
(-1.3, -2.56, 1.28)
(-2.1, -3.16, 0.47000000000000003)
(-2.19, -2.56, 0.09)
(-2.5300000000000002, -1.79, 0.17)
(-2.6, -1.22, -0.41000000000000003)
(-2.43, -0.08, -1.07)
(-2.25, 0.24, -0.84)
(-2.0, 1.59, -2.0100000000000002)
(-1.54, 2.09, -2.0300000000000002)
(-0.89, 2.74, 0.67)
(-0.11, 2.86, 0.03)
(0.36, 3.42, 0.16)
(1.41, 2.58, 0.59)
(1.97, 1.44, 0.87)
(2.11, -1.9000000000000001, -0.56)
(1.51, -1.3900000000000001, -0.11)
(0.91, -1.82, -0.28)
(0.77, -1.9100000000000001, -0.52)
(0.51, -1.1400000000000001, -0.66)
(0.29, -0.49, 0.23)
(0.44, -0.48, -0.63)
(0.19, -0.44, 0.17)
(0.35000000000000003, -0.22, -0.12)
(0.3, -0.16, -0.52)
(0.28, -0.38, -0.78)
(0.24, 0.05, 0.04)
(0.32, -0.33, -0.92)
(0.39, -0.33, -0.3)
(0.44, -0.35000000000000003, -0.72)
(0.77, -0.04, -1.1400000000000001)
(1.48, -0.23, -0.81)
(2.31, -0.19, 0.88)
(3.45, -0.49, 1.86)
(2.82, -0.01, 1.21)
(-0.13, -1.81, -3.6)
(-1.62, -1.21, -1.85)
(-2.16, -0.84, -0.23)
(-2.36, -0.41000000000000003, -0.97)
(-1.57, -0.45, 0.71)
(-1.23, -0.26, -0.61)
(-1.6300000000000001, 0.01, 0.02)
(-1.24, 0.04, -0.49)
(-1.77, -0.23, 1.82)
(-1.5, -0.15, -1.1500000000000001)
(-0.1, 0.4, 0.17)
(0.63, 0.3, 0.01)
(0.92, 0.42, -0.09)
(0.8200000000000001, 0.87, -1.19)
(1.68, -1.0, -0.8200000000000001)
(2.57, -0.23, 0.66)
(2.81, -0.5700000000000001, 1.1)
(1.74, 0.27, 0.63)
(0.5, -0.18, -1.32)
(0.09, -0.18, -1.05)
(0.25, 0.05, -0.32)
(0.5, -0.05, -0.99)
(0.38, -0.3, -0.24)
(0.46, -0.33, -0.1)
(0.24, -0.08, -0.19)
(0.24, -0.19, -0.21)
(0.29, -0.15, -0.71)
(0.29, -0.17, -0.49)
(0.37, -0.21, -0.51)
(0.43, -0.12, 0.01)
(0.32, -0.22, -0.12)
(0.64, -0.36, -0.65)
(0.7000000000000001, -0.09, -0.09)
(1.31, 0.05, -0.89)
(2.23, -0.32, 0.45)
(2.83, -0.03, -0.65)
(2.2600000000000002, 1.01, 1.18)
(0.75, 1.16, 3.15)
(-0.52, 0.68, -1.11)
(-1.3, 0.05, -1.1300000000000001)
(-1.94, -1.02, -3.11)
(-1.77, -0.64, 1.04)
(-1.8, 0.13, -0.86)
(-2.49, 0.45, 0.86)
(-2.05, -0.13, -0.48)
(-1.93, -0.87, -0.32)
(-1.78, -0.28, 0.45)
(-0.88, -0.44, -1.18)
(-0.12, -0.74, -0.91)
(1.08, 0.34, 0.4)
(1.79, -0.21, -0.02)
(2.59, -0.54, 1.73)
(1.96, -0.81, -0.56)
(1.6600000000000001, 0.03, -0.18)
(0.79, -0.46, -0.59)
(0.14, -0.21, -0.04)
(-0.09, -0.44, -1.07)
(0.11, -0.09, -0.59)
(0.15, -0.25, -0.14)
(0.13, -0.21, -0.6)
(0.11, -0.08, -0.22)
(-0.02, -0.27, -0.9)
(0.07, -0.26, -0.88)
(0.05, -0.2, -0.39)
(0.16, -0.19, -0.61)
(0.22, -0.32, -0.39)
(0.72, -0.08, -0.45)
(1.25, 0.12, -1.1400000000000001)
(1.27, -0.31, 1.05)
(2.29, -0.27, 0.56)
(1.81, -0.04, -0.14)
(0.28, 0.7000000000000001, 1.87)
(-0.86, 0.15, -1.23)
(-1.67, -0.36, -0.76)
(-1.82, -0.44, 0.9)
(-1.58, -0.22, -2.02)
(-1.3900000000000001, -0.45, -0.17)
(-1.16, 0.13, -0.1)
(-1.2, -0.22, -0.6)
(-2.14, 0.15, 0.53)
(-2.0300000000000002, -0.25, 0.25)
(-2.7800000000000002, 0.18, -2.19)
(-2.12, -0.37, -2.27)
(-1.09, -0.54, -1.7)
(0.51, -0.66, -0.61)
(0.8200000000000001, 0.38, 0.61)
(1.57, -0.32, 1.29)
(2.67, 0.59, 1.5)
(1.97, -1.84, -0.84)
(1.32, 0.56, -1.41)
(0.19, -0.3, -0.58)
(0.01, -0.19, 0.18)
(0.21, -0.01, -0.45)
(0.1, 0.0, -0.43)
(0.11, -0.22, 0.2)
(0.1, -0.12, 0.27)
(0.12, -0.23, -0.24)
(0.0, -0.14, -0.86)
(0.06, -0.32, -0.7000000000000001)
(0.18, -0.13, -0.04)
(0.22, -0.09, 0.0)
(0.2, -0.13, -0.09)
(0.4, -0.24, -0.45)
(0.65, -0.28, -0.9500000000000001)
(0.88, 0.2, -0.58)
(1.8800000000000001, -0.38, 0.93)
(2.86, -0.28, 1.49)
(2.95, 0.29, 1.09)
(1.22, 0.14, -2.29)
(-0.61, 0.15, 1.53)
(-2.02, 0.0, -1.06)
(-2.52, -1.09, 0.09)
(-1.93, -0.67, 0.04)
(-1.62, -0.15, -0.84)
(-1.54, -0.13, -0.55)
(-2.0100000000000002, -0.14, -0.02)
(-1.55, -0.19, -0.8200000000000001)
(-1.72, -0.11, 1.28)
(-1.19, -0.56, -1.68)
(-0.73, -1.22, -1.17)
(0.04, -0.65, -0.01)
(0.47000000000000003, 0.0, 0.15)
(1.1300000000000001, 0.27, -0.28)
(1.7, -0.36, 0.72)
(1.79, -0.79, -1.8800000000000001)
(1.85, 0.27, 0.48)
(0.89, -0.27, -2.11)
(0.0, -0.41000000000000003, -1.18)
(-0.05, -0.13, -0.31)
(0.07, -0.03, -0.54)
(0.09, 0.01, 0.13)
(0.08, -0.18, -0.06)
(0.01, 0.45, -0.22)
(0.02, -0.3, -0.13)
(0.09, -0.13, -0.45)
(0.07, -0.24, -0.23)
(0.14, -0.03, -0.5)
(-0.03, -0.36, -0.13)
(0.26, -0.01, -0.14)
(0.87, 0.07, -0.67)
(1.9000000000000001, 0.32, -0.7000000000000001)
(2.5, -0.17, 1.03)
(2.36, -0.46, -0.16)
(0.99, -1.47, -1.79)
(-0.28, -1.2, -0.54)
(-0.85, 0.17, -1.01)
(-1.05, 0.45, -0.7000000000000001)
(-1.45, -0.01, -0.4)
(-1.5, -0.19, -0.05)
(-1.51, -0.01, 0.03)
(-1.55, 0.32, -0.3)
(-2.0100000000000002, -0.91, 0.33)
(-2.33, -0.61, 0.76)
(-2.2800000000000002, -1.31, -1.96)
(-1.46, -0.75, -1.9000000000000001)
(-0.09, -0.41000000000000003, 0.47000000000000003)
(0.28, -0.4, -1.43)
(0.84, 0.24, 0.49)
(1.9000000000000001, 0.53, 1.6400000000000001)
(2.47, 0.37, 0.0)
(1.59, -1.4000000000000001, -2.05)
(1.67, 0.92, -0.29)
(0.72, -0.45, 0.1)
(0.02, -0.3, -0.42)
(0.05, -0.34, -0.61)
(0.11, -0.04, -0.13)
(0.19, -0.05, -0.22)
(0.13, 0.03, 0.08)
(0.2, 0.03, -0.23)
(0.09, 0.0, -0.35000000000000003)
(0.17, -0.16, -0.9500000000000001)
(0.21, 0.0, -0.46)
(0.21, 0.77, -0.52)
(0.26, 1.34, -0.12)
(0.45, 1.78, -0.51)
(0.7000000000000001, 1.78, 0.23)
(1.08, 0.63, 0.76)
(1.08, -1.6400000000000001, 2.0300000000000002)
(0.35000000000000003, -2.35, 1.05)
(-0.22, -2.79, 0.61)
(-0.64, -3.16, 0.49)
(-1.31, -2.7, 0.38)
(-1.9100000000000001, -3.04, -0.09)
(-2.21, -2.72, -0.19)
(-2.41, -2.54, -1.3)
(-2.52, -2.15, 0.1)
(-2.8000000000000003, -1.17, -1.0)
(-3.12, -0.04, -1.05)
(-3.06, 1.05, -2.74)
(-2.57, 1.92, -1.1400000000000001)
(-1.45, 2.79, -0.8300000000000001)
(-0.02, 2.73, -1.03)
(0.8200000000000001, 2.94, -0.29)
(1.1, 2.0300000000000002, -0.18)
(1.77, 1.2, 0.17)
(2.1, -0.07, 0.12)
(1.32, -2.7, 1.31)
(0.37, -1.6500000000000001, -0.62)
(0.04, -1.48, -1.79)
(-0.34, -0.66, -1.27)
(-0.09, -0.44, -0.9)
(0.02, 0.09, 0.18)
(0.09, -0.18, 0.5)
(-0.11, -0.34, -0.74)
(-0.07, -0.43, -0.55)
(0.04, -0.32, -0.28)
(-0.06, -0.44, 0.08)
(0.01, -0.36, -0.47000000000000003)
(0.12, -0.3, -0.84)
(0.24, -0.33, -0.97)
(0.76, -0.13, -0.77)
(1.87, 0.04, -0.17)
(3.31, -0.11, 1.94)
(2.61, -1.33, 0.39)
(0.48, -1.8, 0.61)
(-1.21, -0.3, 0.08)
(-1.6500000000000001, -0.03, -0.68)
(-1.0, 0.03, -1.07)
(-1.1400000000000001, -0.14, -0.03)
(-1.29, -0.02, 0.35000000000000003)
(-1.23, 0.06, 0.53)
(-1.69, -0.04, -0.5)
(-1.94, -0.76, 0.67)
(-1.6600000000000001, -0.38, -0.29)
(-1.56, -0.39, -0.67)
(-0.86, -0.41000000000000003, -0.97)
(0.0, -0.75, -0.16)
(0.17, -0.27, -0.14)
(1.1400000000000001, -0.7000000000000001, 1.16)
(1.45, -0.07, -0.63)
(2.5100000000000002, 0.41000000000000003, -0.16)
(1.6500000000000001, -0.53, -0.04)
(1.24, -0.17, -1.9100000000000001)
(0.06, -0.42, -0.9400000000000001)
(0.22, -0.47000000000000003, -0.17)
(0.2, -0.02, -0.19)
(0.02, 0.36, 0.17)
(0.08, -0.52, -1.47)
(0.15, -0.29, -1.01)
(0.3, -0.33, 0.62)
(0.31, -0.28, -0.03)
(-0.02, -0.02, -0.66)
(-0.11, -0.1, -0.09)
(0.05, 0.13, -0.48)
(0.18, 0.54, -0.41000000000000003)
(0.5, 1.49, -0.8)
(0.7000000000000001, 1.23, -0.66)
(0.75, 0.91, 0.46)
(1.56, -0.3, 1.25)
(0.92, -2.24, 0.61)
(-0.05, -3.96, 2.35)
(-0.53, -3.2, 1.76)
(-1.26, -3.33, 0.68)
(-1.9100000000000001, -3.22, 0.17)
(-2.3000000000000003, -2.24, 0.71)
(-2.81, -2.64, -1.33)
(-3.21, -2.16, -0.31)
(-3.18, -0.47000000000000003, -0.47000000000000003)
(-3.0100000000000002, -0.23, -1.04)
(-2.77, 1.24, -1.4000000000000001)
(-2.0100000000000002, 2.12, -3.16)
(-1.1400000000000001, 3.17, -0.03)
(0.17, 2.18, -0.62)
(0.5700000000000001, 2.52, -0.46)
(1.5, 2.4, 2.79)
(2.77, 1.6500000000000001, 0.67)
(2.63, -0.67, 1.55)
(1.17, -2.32, 1.27)
(0.49, -1.98, -1.72)
(0.52, -1.96, -0.77)
(0.4, -1.19, -0.28)
(0.53, -0.49, 0.97)
(0.16, -0.3, -0.89)
(0.08, -0.73, -0.02)
(0.39, -0.13, -0.2)
(0.27, -0.15, -0.14)
(0.31, -0.23, -0.58)
(0.19, -0.22, -0.27)
(0.48, -0.38, -0.6)
(0.33, -0.16, -0.06)
(0.03, 0.07, -0.52)
(0.12, 0.9500000000000001, -1.09)
(0.6, 2.31, -2.04)
(1.11, 1.41, 0.3)
(1.04, 0.29, 0.34)
(1.11, -0.43, 1.36)
(0.9500000000000001, -2.09, -0.39)
(-0.11, -4.42, 1.27)
(-0.86, -3.16, -0.55)
(-1.11, -3.8200000000000003, -0.15)
(-0.93, -2.88, -0.8200000000000001)
(-1.87, -2.15, -0.31)
(-2.06, -1.67, -0.63)
(-2.0, -1.83, 0.52)
(-2.4, -1.06, -0.77)
(-2.2600000000000002, -0.32, -0.45)
(-2.24, -0.06, -0.96)
(-1.87, 0.46, -1.97)
(-2.02, 0.9500000000000001, -0.75)
(-1.51, 2.74, -2.0100000000000002)
(-1.03, 3.41, -2.24)
(0.35000000000000003, 1.94, -1.05)
(1.8900000000000001, 2.0, 2.64)
(2.56, 0.86, 3.79)
(2.43, 0.41000000000000003, 1.28)
(2.41, -2.41, 0.02)
(0.75, -1.97, -0.1)
(0.07, -2.84, -0.88)
(0.26, -1.6, -0.7000000000000001)
(-0.03, -0.58, 0.07)
(0.12, -0.34, -0.74)
(0.2, -0.17, -0.16)
(0.15, -0.26, -0.24)
(0.07, -0.51, -0.68)
(0.26, -0.5700000000000001, -0.08)
(0.29, -0.35000000000000003, -0.36)
(0.36, -0.45, -0.79)
(0.55, -0.29, -0.52)
(0.61, -0.12, -0.23)
(1.27, -0.18, -0.53)
(2.7800000000000002, -0.35000000000000003, 0.54)
(3.43, -0.35000000000000003, 1.59)
(2.16, 1.08, 0.88)
(-0.05, 0.46, 0.73)
(-1.67, 0.99, -0.38)
(-1.92, -0.64, 0.87)
(-1.75, -0.9, -1.6300000000000001)
(-1.57, -0.41000000000000003, 0.32)
(-1.27, -0.11, 0.08)
(-1.32, -0.05, -0.85)
(-2.24, -0.13, -0.4)
(-2.25, -0.6, -0.24)
(-2.25, -1.54, -0.9500000000000001)
(-1.58, -1.56, -0.6900000000000001)
(-0.3, -0.56, 0.21)
(0.25, -0.99, -1.27)
(0.67, 0.19, 0.62)
(1.98, -0.92, 0.92)
(2.32, -0.1, -1.25)
(2.46, -1.51, 1.33)
(1.46, 1.32, -0.44)
(0.38, -0.7000000000000001, -0.32)
(-0.06, -0.46, -1.02)
(-0.02, -0.36, -0.19)
(-0.01, -0.11, -0.48)
(-0.06, -0.02, -0.3)
(0.05, -0.26, 0.19)
(0.04, -0.37, -0.46)
(0.09, -0.17, -0.23)
(0.11, -0.25, -0.45)
(0.2, -0.14, -0.27)
(0.08, -0.1, -0.26)
(0.47000000000000003, -0.23, -1.0)
(0.34, -0.33, -0.75)
(0.93, -0.16, -0.29)
(2.44, -0.42, 0.05)
(3.29, -0.59, 0.71)
(2.7, 1.42, 1.16)
(0.64, -0.41000000000000003, -0.18)
(-1.02, -0.92, -1.76)
(-1.99, -0.46, 1.74)
(-2.13, -0.12, 0.12)
(-1.93, 0.14, 0.05)
(-1.82, -0.11, -0.01)
(-2.34, -0.15, -0.15)
(-2.1, -0.3, -0.48)
(-2.34, -0.05, -0.78)
(-1.94, 0.15, -1.25)
(-0.76, -0.3, -1.01)
(-0.22, -0.03, 1.48)
(1.03, -0.23, 0.74)
(1.1500000000000001, 0.41000000000000003, -0.28)
(2.81, -0.05, -0.53)
(2.88, -1.83, 0.81)
(1.56, 0.81, 0.62)
(0.35000000000000003, -0.47000000000000003, -1.11)
(-0.23, -0.27, 0.19)
(-0.32, -0.7000000000000001, -0.61)
(0.04, -0.61, -0.6900000000000001)
(-0.04, -0.15, -1.26)
(0.07, -0.25, 1.28)
(0.36, -0.43, 0.46)
(0.27, -0.62, -0.28)
(-0.15, -0.08, -1.1500000000000001)
(-0.17, 0.03, -1.23)
(-0.35000000000000003, 0.61, 0.01)
(-0.16, 0.9, 0.34)
(-0.14, 0.98, -0.3)
(0.56, 2.2800000000000002, -1.24)
(0.76, 2.23, -0.55)
(0.87, 1.04, 2.74)
(1.16, -1.3900000000000001, -0.51)
(0.87, -2.88, 1.45)
(0.0, -4.0, -0.2)
(-0.62, -3.5500000000000003, 1.44)
(-1.12, -3.47, 0.77)
(-2.02, -3.16, 0.35000000000000003)
(-2.77, -2.48, 0.01)
(-3.17, -2.25, -0.4)
(-3.8200000000000003, -1.55, -0.36)
(-3.38, -0.12, -1.9100000000000001)
(-3.6, 1.31, -0.54)
(-3.17, 3.0100000000000002, -2.1)
(-2.2600000000000002, 3.79, -1.62)
(-1.29, 4.2, -0.8200000000000001)
(0.49, 3.77, 2.22)
(2.0100000000000002, 2.59, 1.33)
(3.08, -0.36, 2.8000000000000003)
(2.32, -0.62, 4.01)
(0.8200000000000001, -1.09, 0.78)
(0.01, -1.3800000000000001, -1.6300000000000001)
(0.0, -0.8, -0.34)
(-0.16, -0.04, -2.49)
(-0.08, -0.16, -1.08)
(0.19, -0.46, -0.68)
(0.13, -0.51, 1.28)
(0.04, -0.01, -0.32)
(-0.11, -0.04, -1.4000000000000001)
(0.04, -0.11, -0.66)
(0.11, 0.22, -0.28)
(-0.07, 0.53, 0.03)
(-0.07, 1.34, -0.42)
(0.48, 2.18, -0.97)
(0.63, 2.34, -1.18)
(0.58, 1.18, 1.26)
(0.86, 0.11, 0.66)
(0.76, -2.66, 1.73)
(0.07, -4.65, 0.9)
(-1.43, -4.4, -0.13)
(-1.57, -3.02, 0.63)
(-1.8900000000000001, -2.36, -0.61)
(-2.14, -2.5, -0.05)
(-2.38, -1.82, -0.43)
(-2.54, -0.91, -0.71)
(-2.5300000000000002, 0.06, -0.24)
(-2.52, 0.61, -0.7000000000000001)
(-2.08, 0.9400000000000001, -1.54)
(-2.23, 1.61, -1.71)
(-1.44, 2.21, -0.5)
(-0.54, 3.09, -0.2)
(-0.42, 3.38, -1.27)
(0.19, 2.6, 0.2)
(1.1300000000000001, 2.7600000000000002, 1.72)
(1.6500000000000001, 0.88, 0.84)
(1.7, 0.08, 1.46)
(1.52, -2.47, 1.61)
(0.33, -2.94, -0.39)
(0.35000000000000003, -1.53, -1.56)
(0.0, -0.58, 0.09)
(0.19, -0.1, 0.27)
(0.1, 0.16, -1.45)
(0.2, -0.11, 0.59)
(0.05, -0.32, 0.41000000000000003)
(-0.03, -0.3, -0.73)
(0.19, -0.15, -1.11)
(0.3, -0.22, -0.1)
(0.5700000000000001, 0.02, -0.6)
(0.5, -0.12, -0.74)
(0.74, 0.15, -0.26)
(1.85, 0.11, -0.04)
(3.15, 0.15, 2.2)
(3.2, 0.41000000000000003, -1.44)
(1.25, -0.5700000000000001, -1.54)
(-1.46, -0.81, -0.79)
(-2.13, -0.49, -1.56)
(-1.9100000000000001, -0.31, 0.7000000000000001)
(-1.59, -0.87, -0.81)
(-1.54, -1.2, -1.32)
(-1.51, -0.15, -1.68)
(-2.13, 0.16, 0.66)
(-1.86, -0.11, -1.17)
(-3.09, 0.08, 0.27)
(-1.85, -1.24, -1.0)
(-1.12, 0.72, -1.26)
(0.0, 0.4, -0.18)
(0.91, -0.17, 0.61)
(1.3800000000000001, 0.24, 1.27)
(2.61, -1.1400000000000001, 1.09)
(2.45, -0.22, -1.01)
(1.78, -0.27, -0.59)
(0.62, -0.01, 0.66)
(-0.02, -0.05, 0.25)
(0.08, -0.28, -0.07)
(-0.1, -0.38, -1.93)
(-0.21, 0.36, 0.46)
(0.17, -0.1, -0.17)
(0.13, -0.51, -0.3)
(-0.08, -0.02, -1.21)
(-0.02, 0.02, -0.51)
(-0.1, 0.18, -0.13)
(0.0, 0.33, -0.16)
(-0.05, 0.66, -1.18)
(0.38, 1.87, -0.8200000000000001)
(0.92, 2.65, -1.21)
(0.66, 1.41, -0.15)
(0.47000000000000003, -0.35000000000000003, 1.56)
(0.06, -2.13, -0.99)
(0.04, -2.97, 1.6400000000000001)
(0.0, -3.62, 1.1)
(-0.49, -2.86, 0.8)
(-1.12, -2.43, -0.31)
(-1.79, -2.86, -0.33)
(-2.38, -2.4, 0.27)
(-2.77, -1.48, -0.26)
(-3.19, -0.6900000000000001, -0.41000000000000003)
(-2.97, 0.36, -1.51)
(-2.83, 1.17, -0.7000000000000001)
(-2.75, 2.0, -1.61)
(-1.98, 2.32, -0.37)
(-1.72, 3.59, -1.3800000000000001)
(-0.06, 3.35, -0.17)
(0.77, 4.07, -0.59)
(1.87, 2.77, 1.45)
(1.8900000000000001, 1.58, 1.3800000000000001)
(1.72, 0.35000000000000003, 0.66)
(1.27, -1.51, 1.92)
(0.04, -0.9500000000000001, 0.8)
(0.09, -1.6300000000000001, -1.46)
(0.15, -0.66, -1.46)
(0.15, -0.3, -0.92)
(0.32, 0.21, 0.0)
(0.18, 0.42, -1.19)
(0.22, -0.2, 0.93)
(0.17, 0.0, -0.12)
(0.1, -0.01, -1.04)
(0.31, -0.14, -0.2)
(0.49, -0.15, -0.26)
(0.77, 0.13, -1.34)
(0.71, 0.4, -1.01)
(1.09, 0.18, -0.29)
(2.93, 0.14, 0.46)
(3.71, 0.81, 1.95)
(2.23, 1.23, 1.6400000000000001)
(-0.91, -0.14, 0.04)
(-1.78, 0.0, -1.81)
(-1.94, -1.51, -1.62)
(-1.29, 0.14, -0.79)
(-1.84, -0.63, 1.05)
(-1.9100000000000001, 0.09, -1.19)
(-2.46, 0.13, 0.63)
(-1.98, 0.05, 0.28)
(-2.18, 0.3, 1.43)
(-1.36, 0.29, -1.42)
(-0.46, 0.4, -0.49)
(-0.03, -0.16, -0.42)
(0.81, -0.44, 1.27)
(1.08, -0.63, -0.17)
(1.32, 0.46, 0.88)
(2.09, 0.77, 1.98)
(3.04, -1.6600000000000001, 2.29)
(1.07, 0.24, -2.69)
(-0.04, -0.12, -2.42)
(-0.17, -0.08, 1.1)
(-0.1, 0.03, 1.34)
(-0.3, -0.03, -0.99)
(-0.1, -0.23, -0.28)
(0.09, -0.17, -0.9500000000000001)
(0.01, 0.26, 0.28)
(0.1, -0.23, -0.39)
(-0.03, -0.16, -0.71)
(0.09, 0.12, -0.54)
(-0.03, -0.13, -0.26)
(-0.11, -0.11, -0.08)
(0.15, 0.07, 0.17)
(0.07, -0.13, 0.07)
(1.34, 0.3, -0.63)
(2.54, 0.01, -0.87)
(2.2600000000000002, -0.19, -0.37)
(1.42, -0.52, 0.74)
(-0.11, -0.28, -0.26)
(-0.56, 0.37, -0.8200000000000001)
(-0.45, 0.25, -0.46)
(-0.73, -0.16, 0.59)
(-0.79, -0.03, 0.56)
(-1.0, -0.47000000000000003, -0.24)
(-0.9400000000000001, 0.17, -0.34)
(-1.17, 0.01, -0.6)
(-1.53, 0.14, -0.18)
(-1.73, -0.62, -0.09)
(-1.54, -0.54, -1.17)
(-1.4000000000000001, -0.04, 0.9400000000000001)
(-1.24, -0.35000000000000003, -1.44)
(-1.19, 0.32, -1.62)
(-0.65, -0.32, -1.29)
(0.46, -0.02, -0.51)
(2.33, 0.11, 1.41)
(2.36, 0.5, 1.69)
(2.15, -1.93, 0.8)
(1.2, 0.66, -1.54)
(0.41000000000000003, -0.1, -1.06)
(0.11, 0.05, -0.22)
(0.14, -0.14, 0.87)
(0.09, 0.07, -0.5)
(-0.05, 0.04, -0.88)
(0.13, 0.0, -0.74)
(0.07, 0.04, -0.11)
(0.14, -0.18, -0.6900000000000001)
(0.2, -0.03, -0.8)
(0.0, -0.03, -0.04)
(0.11, -0.01, -0.56)
(0.64, -0.13, -0.49)
(1.31, 0.24, -0.59)
(2.29, 0.0, -0.85)
(3.0100000000000002, -0.05, 2.24)
(2.39, -0.28, 0.44)
(0.33, 0.15, -0.01)
(-0.47000000000000003, 0.99, 2.02)
(-0.86, -0.15, -1.68)
(-1.57, -1.26, 0.07)
(-1.61, 0.33, 0.25)
(-1.55, 0.16, -0.4)
(-1.46, 0.13, -0.59)
(-1.9000000000000001, 0.1, 0.27)
(-1.69, -0.52, -0.15)
(-2.02, -0.47000000000000003, -0.51)
(-1.75, -0.64, -0.61)
(-1.18, -1.2, -1.47)
(-0.46, 0.2, -1.6500000000000001)
(0.09, -0.46, -0.85)
(0.93, 1.0, 1.27)
(2.08, 0.25, -1.03)
(2.68, -1.18, 1.55)
(2.41, -0.87, 0.61)
(1.85, 0.96, -1.4000000000000001)
(0.45, 0.38, -0.87)
(0.05, 0.25, 0.67)
(0.23, -0.34, -0.98)
(0.46, -0.01, -0.84)
(0.4, -0.08, 0.4)
(0.33, -0.37, 0.37)
(0.37, -0.12, -0.06)
(0.28, -0.12, -0.68)
(0.32, 0.05, -0.75)
(0.36, 0.18, -1.01)
(0.27, 0.68, -0.56)
(0.49, 1.42, -1.01)
(0.62, 1.73, 0.0)
(0.64, 1.6600000000000001, -0.33)
(0.55, 0.67, 0.07)
(0.97, -0.36, 0.72)
(0.8200000000000001, -1.9000000000000001, 2.23)
(0.6, -2.91, 2.23)
(-0.01, -2.38, 0.4)
(-0.73, -2.93, 1.92)
(-1.12, -3.5700000000000003, -0.32)
(-1.78, -2.84, 0.89)
(-2.11, -2.49, 0.1)
(-2.74, -2.06, -0.51)
(-3.16, -1.8800000000000001, -0.56)
(-2.84, -0.19, -0.9500000000000001)
(-2.7800000000000002, 0.99, -0.89)
(-2.2800000000000002, 1.7, -1.34)
(-1.85, 2.14, -0.59)
(-1.02, 2.95, -0.3)
(-0.27, 3.22, 0.93)
(-0.12, 2.74, -1.43)
(0.8, 2.96, 2.0)
(2.31, 3.68, 1.23)
(2.95, 0.52, -0.54)
(1.62, -1.6, 2.12)
(0.93, -1.05, -0.31)
(0.46, -2.27, 0.85)
(-0.33, -1.97, -1.11)
(-0.3, -1.36, 0.04)
(0.14, -0.3, -0.5700000000000001)
(0.27, -0.11, 0.0)
(0.34, -0.25, -0.9)
(0.39, -0.34, -0.08)
(0.12, -0.46, 0.37)
(0.18, -0.35000000000000003, -0.21)
(0.27, -0.13, -0.16)
(0.28, -0.05, -0.66)
(0.33, 0.25, 0.11)
(0.44, 0.67, -0.41000000000000003)
(0.39, 0.99, -0.16)
(0.72, 1.3800000000000001, -0.56)
(0.8200000000000001, 1.01, 0.35000000000000003)
(0.8200000000000001, -0.06, 0.6900000000000001)
(0.27, -2.71, 0.17)
(0.21, -3.59, 0.22)
(-0.16, -2.02, 1.24)
(-0.8, -2.92, 0.4)
(-0.9400000000000001, -3.38, -0.16)
(-1.43, -2.38, 1.19)
(-1.97, -2.7800000000000002, 0.01)
(-2.2, -2.21, -0.46)
(-2.52, -1.52, -0.52)
(-3.02, -1.45, 0.02)
(-2.6, 0.02, -1.3900000000000001)
(-2.05, 0.6, -0.78)
(-2.24, 0.88, -0.86)
(-1.48, 2.38, -1.99)
(-1.41, 2.62, -1.87)
(-0.2, 2.08, 1.05)
(1.32, 1.97, 0.81)
(1.3900000000000001, 2.39, 1.47)
(2.11, 1.57, 1.17)
(2.0, -0.65, 1.79)
(1.4000000000000001, -1.27, 0.79)
(0.97, -2.64, -0.4)
(0.35000000000000003, -1.6600000000000001, -0.2)
(-0.05, -1.54, -0.48)
(0.08, -0.8300000000000001, -0.96)
(0.21, -0.43, -0.22)
(0.29, -0.72, 0.33)
(0.29, -0.7000000000000001, 0.59)
(0.27, -0.7000000000000001, -0.92)
(0.21, -0.28, -1.07)
(0.12, -0.32, -0.18)
(0.12, -0.33, 0.03)
(0.12, 0.0, -0.77)
(0.29, 0.48, -0.81)
(0.6, 1.35, -0.27)
(0.68, 1.4000000000000001, -0.42)
(0.43, 1.17, -0.62)
(0.43, -0.84, -0.5700000000000001)
(0.12, -2.0300000000000002, 0.34)
(0.06, -2.14, 2.33)
(-0.02, -2.14, 1.6400000000000001)
(-0.27, -2.47, 0.07)
(-0.77, -3.5, 0.43)
(-1.34, -2.93, -0.02)
